AffiliationId,NormalizedName,DisplayName,Rank
10266757,harold washington college,Harold Washington College,15151
16748637,celal bayar university,Celal Bayar University,10068
32686375,danish meteorological institute,Danish Meteorological Institute,10691
34842282,thadomal shahani engineering college,Thadomal Shahani Engineering College,14076
37426187,stockholm environment institute us center,Stockholm Environment Institute US Center,14976
38523324,university of applied sciences wiener neustadt,University of Applied Sciences Wiener Neustadt,9827
40053085,australian defence force academy,Australian Defence Force Academy,11007
40445986,lloyd s register,Lloyd's Register,12378
53150469,feza gursey institute,Feza Gürsey Institute,13381
55654194,inner mongolia university of technology,Inner Mongolia University of Technology,10788
59483232,shandong university of finance and economics,Shandong University of Finance and Economics,11649
59837728,korea national oil corporation,Korea National Oil Corporation,13992
60251810,caucasus institute for peace democracy and development,"Caucasus Institute for Peace, Democracy and Development",18293
70142633,abhedananda mahavidyalaya,Abhedananda Mahavidyalaya,15541
79274474,university of valparaiso,University of Valparaíso,12487
87302398,norwegian polar institute,Norwegian Polar Institute,10495
98607628,point loma nazarene university,Point Loma Nazarene University,12621
99861883,university of zanjan,University of Zanjan,10521
112536369,yazd university,Yazd University,10199
113848333,ibaraki prefectural university of health sciences,Ibaraki Prefectural University of Health Sciences,12115
120211325,university of wisconsin barron county,University of Wisconsin–Barron County,15497
134429446,tower international,Tower International,14749
146148859,showa women s university,Showa Women's University,12617
146436837,tajik state pedagogical university,Tajik State Pedagogical University,15447
155877724,omek interactive,Omek Interactive,15167
155954240,murray state college,Murray State College,16662
162225054,north lakhimpur college,North Lakhimpur College,16259
165733156,university of georgia,University of Georgia,6876
168192097,mitsubishi chemical corporation,Mitsubishi Chemical Corporation,10031
168824072,crops research institute,Crops Research Institute,10334
171048554,ceremade,CEREMADE,12094
173683023,kirkwood community college,Kirkwood Community College,14777
177877127,university of western australia,University of Western Australia,6920
181996519,indian institute of science education and research pune,"Indian Institute of Science Education and Research, Pune",10878
192260923,dorset wildlife trust,Dorset Wildlife Trust,16067
193073490,siksha o anusandhan university,Siksha O Anusandhan University,11171
202122006,sehan university,Sehan University,13463
204753522,bristol community college,Bristol Community College,15869
205274468,trinity college,"Trinity College, Dublin",7464
240413982,suzano papel e celulose,Suzano Papel e Celulose,14729
311134598,tecnologico de monterrey campus santa fe,"Tecnológico de Monterrey, Campus Santa Fe",15978
547610034,nishi nippon railroad,Nishi-Nippon Railroad,16844
886237282,repligen corporation,Repligen Corporation,11991
893914191,ragas dental college hospital,Ragas Dental College & Hospital,13142
1284353912,ventana medical systems,Ventana Medical Systems,12210
1285730425,medical center of central georgia,Medical Center of Central Georgia,13323
1289739345,winthrop university hospital,Winthrop-University Hospital,10143
1292059259,illinois department of transportation,Illinois Department of Transportation,14720
1302978242,academy of medical sciences united kingdom,"Academy of Medical Sciences, United Kingdom",7910
1310439424,accenture,Accenture,9881
1316011043,center for american progress,Center for American Progress,13971
1328773523,metropolitan police service,Metropolitan Police Service,12216
1332791849,sterling hospitals,Sterling Hospitals,13956
1336909127,competitive enterprise institute,Competitive Enterprise Institute,15124
2799290049,summerlin hospital medical center,Summerlin Hospital Medical Center,17708
2799387388,curtis institute of music,Curtis Institute of Music,17454
2799406666,asian center for theological studies and mission,Asian Center for Theological Studies and Mission,17539
2799418822,office of ocean exploration and research,Office of Ocean Exploration and Research,15365
2799762535,cpa australia,CPA Australia,16844
2799869770,chelsea and westminster hospital nhs foundation trust,Chelsea and Westminster Hospital NHS Foundation Trust,11806
2799982174,open source drug discovery,Open Source Drug Discovery,16182
2800007259,shupyk national medical academy of postgraduate education,Shupyk National Medical Academy of Postgraduate Education,12860
2800142400,skolkovo moscow school of management,Skolkovo Moscow School of Management,16603
2800354493,presbyterian theological college,Presbyterian Theological College,17161
2800493049,portland museum,Portland Museum,19473
2800571489,british thyroid foundation,British Thyroid Foundation,15293
2800636457,george w bush presidential center,George W. Bush Presidential Center,19473
2800753661,malin space science systems united states,Malin Space Science Systems (United States),18978
2800920610,society for psychical research,Society for Psychical Research,16991
2801048784,european health management association,European Health Management Association,15642
2801352814,kolkata municipal corporation,Kolkata Municipal Corporation,16193
2801361913,athens international airport,Athens International Airport,16059
2801381630,points of light,Points of Light,17973
2801397489,directorate general for health and food safety,Directorate-General for Health and Food Safety,15578
2801585411,duval county public schools,Duval County Public Schools,16335
2801632001,oroville hospital,Oroville Hospital,16820
2801730494,construction industry institute,Construction Industry Institute,15090
2801857084,directorate general for taxation and customs union,Directorate-General for Taxation and Customs Union,17261
2801868667,european association of craft small and medium sized enterprises,"European Association of Craft, Small and Medium-Sized Enterprises",18015
2801897168,cornish college of the arts,Cornish College of the Arts,16847
2801937912,xprize foundation,XPRIZE Foundation,17711
2802054180,science centre ahhaa,Science Centre AHHAA,19473
2802232195,finley hospital,Finley Hospital,17415
2802401747,university college hospital macmillan cancer centre,University College Hospital Macmillan Cancer Centre,18381
2802442800,deutsches forschungsnetz,Deutsches Forschungsnetz,17262
2802472345,hellenic parliament,Hellenic Parliament,15921
2802473995,balseiro institute,Balseiro Institute,15998
2802504371,sakura no seibo junior college,Sakura no Seibo Junior College,16681
2802669450,park foundation,Park Foundation,13865
2802712373,california conservation corps,California Conservation Corps,19471
2802808416,ruchill hospital,Ruchill Hospital,11950
2802970429,lambton college,Lambton College,15350
2948749339,mitsui chemicals,Mitsui Chemicals,10500
2467956,robertson centre for biostatistics,Robertson Centre for Biostatistics,10915
4264650,islamic university of science and technology,Islamic University of Science and Technology,13356
14000316,hijiyama university,Hijiyama University,14718
25276648,nexteer automotive,Nexteer Automotive,14259
27031042,university of mines and technology,University of Mines and Technology,13284
32547653,university of south asia,University of South Asia,14369
40120149,university of oxford,University of Oxford,5470
43630177,container corporation of america,Container Corporation of America,12838
47631775,hampshire college,Hampshire College,11346
47660291,rbs securities,RBS Securities,17548
49847498,cegep du vieux montreal,Cégep du Vieux Montréal,15035
53241121,facultad de ciencias exactas y naturales,Facultad de Ciencias Exactas y Naturales,8967
59376991,aiims new delhi,"AIIMS, New Delhi",10839
63718949,oryol state university,Oryol State University,15815
64251745,technical university of gabrovo,Technical University of Gabrovo,13524
65322002,volgograd state university,Volgograd State University,11889
67328108,california state university fresno,"California State University, Fresno",9022
68171755,national defense medical center,National Defense Medical Center,9136
69416788,south african institute for aquatic biodiversity,South African Institute for Aquatic Biodiversity,11960
71281399,st john providence health system,St. John Providence Health System,12775
79793008,universite de thies,Université de Thiès,13745
82977932,cardinal stritch university,Cardinal Stritch University,13798
99501251,ishikawa national college of technology,Ishikawa National College of Technology,13314
102607778,cleveland state university,Cleveland State University,9205
114794399,suez canal university,Suez Canal University,9118
117490054,dartington college of arts,Dartington College of Arts,16070
118722661,kyungsung university,Kyungsung University,10931
122690471,skidaway institute of oceanography,Skidaway Institute of Oceanography,10964
125897886,bain company,Bain & Company,13120
129771458,dimitrie cantemir christian university,Dimitrie Cantemir Christian University,13858
140152758,sinhgad college of engineering,Sinhgad College of Engineering,12931
154100212,schlumberger,Schlumberger,9180
162346809,institut national des langues et civilisations orientales,Institut national des langues et civilisations orientales,12722
170138621,atos,Atos,11363
170724917,georgian court university,Georgian Court University,13499
180388969,vanier college,Vanier College,14175
187453708,ifae,IFAE,9924
188836384,otago polytechnic,Otago Polytechnic,12898
192703390,ming chuan university,Ming Chuan University,10903
201298700,banque de france,Banque de France,11225
207206903,universiti tun abdul razak,Universiti Tun Abdul Razak,14142
228011842,reliance industries,Reliance Industries,12465
286258249,econa,Econa,14484
292311743,zaporizhia state engineering academy,Zaporizhia State Engineering Academy,16640
345765388,duke street capital,Duke Street Capital,17270
798805333,national oil corporation,National Oil Corporation,18019
818668190,european atomic energy community,European Atomic Energy Community,9104
888320528,london metal exchange,London Metal Exchange,17209
908309457,free university of brussels,Free University of Brussels,9209
914889024,san juan de dios educational foundation,San Juan de Dios Educational Foundation,13170
918293176,veda,Veda,13712
929911469,royal ulster constabulary,Royal Ulster Constabulary,14862
933054736,defence academy of the united kingdom,Defence Academy of the United Kingdom,12730
1280959780,rocky mountain institute,Rocky Mountain Institute,14176
1286406326,bureau of meteorology,Bureau of Meteorology,10096
1287551835,national skin centre,National Skin Centre,11826
1295908608,san francisco general hospital,San Francisco General Hospital,9667
1300154648,nsw bureau of crime statistics and research,NSW Bureau of Crime Statistics and Research,14692
1312409250,institut d estadistica de catalunya,Institut d'Estadística de Catalunya,16293
1319772077,medical park,Medical Park,11604
1320162603,crossbow technology,Crossbow Technology,13457
1340461270,sgm,SGM,15245
2799382671,mineralogical society of america,Mineralogical Society of America,16851
2799473192,islamic society of north america,Islamic Society of North America,19377
2799715878,lake land college,Lake Land College,16745
2799788900,university of economics and innovation,University of Economics and Innovation,13907
2800214767,health safety laboratory,Health & Safety Laboratory,15987
2800257863,whakatane hospital,Whakatane Hospital,15071
2800471414,american orchid society,American Orchid Society,17930
2800519366,ungku omar polytechnic,Ungku Omar Polytechnic,16683
2800648801,montserrat college of art,Montserrat College of Art,17729
2800892737,norwegian association of local and regional authorities,Norwegian Association of Local and Regional Authorities,19272
2800935791,uc san diego health system,UC San Diego Health System,13036
2801333002,purdue university system,Purdue University System,14918
2801784073,swindon borough council,Swindon Borough Council,16881
2801897644,ruby hall clinic,Ruby Hall Clinic,13051
2801939835,stockholm county council,Stockholm County Council,10512
2801949619,dr h gordon roberts hospital,Dr. H. Gordon Roberts Hospital,18076
2801951336,washington hospital,Washington Hospital,12929
2801982411,dance notation bureau,Dance Notation Bureau,16828
2802157903,lincoln center for the performing arts,Lincoln Center for the Performing Arts,16587
2802586238,john b lacson foundation maritime university,John B. Lacson Foundation Maritime University,16307
2802665030,chi health,CHI Health,14607
2802832906,vancouver general hospital,Vancouver General Hospital,10097
2802895840,eastern state hospital,Eastern State Hospital,12690
2802959637,epsom hospital,Epsom Hospital,14768
2802961905,school of advertising art,School of Advertising Art,19473
2803020280,sri jayadeva institute of cardiovascular sciences and research,Sri Jayadeva Institute of Cardiovascular Sciences and Research,12785
2803024712,glasgow royal maternity hospital,Glasgow Royal Maternity Hospital,13052
2803062987,ethekwini municipality,EThekwini Municipality,14070
2803083715,laidlaw foundation,Laidlaw Foundation,16176
2803084777,leech lake tribal college,Leech Lake Tribal College,17754
2897726969,turkmen state institute of architecture and construction,Turkmen State Institute of Architecture and Construction,18780
2898153667,neuroendocrine tumor research foundation,Neuroendocrine Tumor Research Foundation,18070
2912311465,georgia piedmont technical college,Georgia Piedmont Technical College,18780
2928865620,mubende hospital,Mubende Hospital,19390
3017928408,mato grosso state university,Mato Grosso State University,12496
3019848993,mines saint etienne,Mines Saint-Etienne,12675
3083075713,vesuvius plc,Vesuvius plc,14431
3094067312,rusal russia,Rusal (Russia),19473
3113596602,czechoslovak society of arts and sciences,Czechoslovak Society of Arts and Sciences,19473
2781204,katwa college,Katwa College,14635
11701301,griffith university,Griffith University,7729
11935315,ecole nationale superieure de chimie de montpellier,École nationale supérieure de chimie de Montpellier,11259
16471300,manipur university,Manipur University,12068
19283125,meikai university,Meikai University,10809
23686167,national aerospace university kharkiv aviation institute,National Aerospace University – Kharkiv Aviation Institute,13407
26415053,university of l aquila,University of L'Aquila,8765
32883739,stamford university bangladesh,Stamford University Bangladesh,12722
37076085,health service executive,Health Service Executive,11924
37677194,pontifical lateran university,Pontifical Lateran University,14564
38674515,hitachi zosen corporation,Hitachi Zosen Corporation,12245
40818664,samsung r d institute india bangalore,Samsung R&D Institute India - Bangalore,14451
43081956,xiangnan university,Xiangnan University,11872
43439940,university of southampton,University of Southampton,6714
47396830,celgene,Celgene,10184
55022517,heilongjiang university,Heilongjiang University,9853
58790123,child trends,Child Trends,12589
61641377,politehnica university of bucharest,Politehnica University of Bucharest,8651
63855395,missouri western state university,Missouri Western State University,12425
69552723,university of pretoria,University of Pretoria,8104
70160889,mikkeli university of applied sciences,Mikkeli University of Applied Sciences,14805
81991927,norwegian institute for defence studies,Norwegian Institute for Defence Studies,14759
84494935,yuba college,Yuba College,16154
88155538,university of navarra,University of Navarra,8368
96478251,hunan institute of technology,Hunan Institute of Technology,12320
106745318,national marine fisheries service,National Marine Fisheries Service,9391
109556086,autoliv,Autoliv,10547
111112146,tallinn university of technology,Tallinn University of Technology,9736
114526571,concordia college,Concordia College,12123
117222138,abu dhabi university,Abu Dhabi University,12092
118292597,national taipei university of technology,National Taipei University of Technology,9395
118839592,california state university bakersfield,"California State University, Bakersfield",11530
134915210,capco,Capco,15127
135288348,public health seattle king county,Public Health – Seattle & King County,11535
136806742,azerbaijan state oil academy,Azerbaijan State Oil Academy,13597
142822886,asahi university,Asahi University,10873
143772088,american college of clinical pharmacology,American College of Clinical Pharmacology,15536
144446963,human genome sequencing center,Human Genome Sequencing Center,11872
144821573,academie des sciences morales et politiques,Académie des Sciences Morales et Politiques,16603
152333232,national institute of parasitic diseases,National Institute of Parasitic Diseases,13284
157536573,pasteur institute,Pasteur Institute,7111
158708052,chulalongkorn university,Chulalongkorn University,8128
161088229,william carey university,William Carey University,14055
162148367,pontifical catholic university of chile,Pontifical Catholic University of Chile,7613
164555798,morinomiya university of medical sciences,Morinomiya University of Medical Sciences,13524
164576550,world conservation monitoring centre,World Conservation Monitoring Centre,11482
170905427,sirjan university of technology,Sirjan University of Technology,13217
172993857,flir systems,FLIR Systems,12285
176660719,sartorius ag,Sartorius AG,12749
182571209,syrian petroleum company,Syrian Petroleum Company,15311
185571130,al farabi university,Al-Farabi University,11084
191879574,inha university,Inha University,8548
197072244,university of wisconsin waukesha,University of Wisconsin–Waukesha,15199
200433483,bowen university,Bowen University,13096
202539009,ho chi minh university of industry,Ho Chi Minh University of Industry,15121
203089679,state university of medan,State University of Medan,13127
204410293,miracosta college,MiraCosta College,14201
205935612,general radio,General Radio,14218
214196306,norquest college,NorQuest College,15746
223464139,linnaeus university,Linnaeus University,10082
263137965,sree narayana guru institute of science and technology,Sree Narayana Guru Institute of Science and Technology,16825
288679889,medical university of the americas nevis,Medical University of the Americas – Nevis,13561
289109625,wildlife preservation canada,Wildlife Preservation Canada,15404
307262595,university of belize,University of Belize,14237
335773274,ministry of culture and fine arts,Ministry of Culture and Fine Arts,16877
860314941,jgc corporation,JGC CORPORATION,12466
860964359,croda international,Croda International,13586
877703402,illinois family institute,Illinois Family Institute,18115
894557895,european school of management and technology,European School of Management and Technology,12093
905918601,clean diesel technologies inc,"Clean Diesel Technologies, Inc.",13278
916057793,seiu united healthcare workers west,SEIU United Healthcare Workers West,17810
921686565,ziopharm oncology inc,ZIOPHARM ONCOLOGY INC,14447
931112556,birla institute of management technology,Birla Institute of Management Technology,13995
1280088453,blue coat systems,Blue Coat Systems,13451
1281948896,ohio department of natural resources,Ohio Department of Natural Resources,13175
1291253399,rockwell international,Rockwell International,8818
1303371947,steel dynamics inc,"Steel Dynamics, Inc.",15617
1303792202,wavefront technologies,Wavefront Technologies,15576
1307352178,institute for creation research,Institute for Creation Research,15171
1309142525,bethesda softworks,Bethesda Softworks,13721
1320343167,ascension health,Ascension Health,13381
1332982760,luxembourg income study,Luxembourg Income Study,15385
1339394900,office of the attorney general of colombia,Office of the Attorney General of Colombia,15883
1340826022,congressional research service,Congressional Research Service,13070
2799477489,royal cornwall hospital trust,Royal Cornwall Hospital Trust,13342
2799511387,cambodia national malaria center,Cambodia National Malaria Center,18780
2799570464,government of austria,Government of Austria,18780
2799680610,united states army reserve,United States Army Reserve,15109
2799845439,oakland museum of california,Oakland Museum of California,17423
2800302335,yamawaki gakuen junior college,Yamawaki Gakuen Junior College,16033
2800464760,city literary institute,City Literary Institute,17317
2800467320,tyler junior college,Tyler Junior College,16206
2800923599,eirgrid ireland,EirGrid (Ireland),16744
2801016215,northlands college,Northlands College,18233
2801038412,society for american music,Society for American Music,18186
2801121381,lehigh carbon community college,Lehigh Carbon Community College,15662
2801244250,brooks institute,Brooks Institute,17864
2801270131,new mexico public education department,New Mexico Public Education Department,17942
2801466683,shaikh khalifa medical city,Shaikh Khalifa Medical City,15700
2801645722,nikita botanical gardens,Nikita Botanical Gardens,15339
2801826529,association of academic physiatrists,Association of Academic Physiatrists,16921
2801875454,husqvarna sweden,Husqvarna (Sweden),18421
2801946689,council on library and information resources,Council on Library and Information Resources,16948
2802140467,voluntary health services hospital,Voluntary Health Services Hospital,15086
2802613606,scientific committee on antarctic research,Scientific Committee on Antarctic Research,14840
2802740662,canadian council of professional engineers,Canadian Council of Professional Engineers,19473
2802999273,wisconsin institutes for discovery,Wisconsin Institutes for Discovery,13858
2803037360,ontario trillium foundation,Ontario Trillium Foundation,17841
2993430891,clover park technical college,Clover Park Technical College,18058
3012880090,oregon department of consumer and business services,Oregon Department of Consumer and Business Services,19473
3020668385,instituto federal goiano,Instituto Federal Goiano,12821
4242118,de la salle college of saint benilde,De La Salle–College of Saint Benilde,14811
7118282,takasago international corporation,Takasago International Corporation,11842
10248445,h sophie newcomb memorial college,H. Sophie Newcomb Memorial College,15707
10457146,university of santiago chile,"University of Santiago, Chile",9749
11587721,australian college of applied psychology,Australian College of Applied Psychology,13713
12846579,instituto superior de arte,Instituto Superior de Arte,14978
13248367,sendai university,Sendai University,15030
13402291,joanneum research,Joanneum Research,10737
16478408,rostov state medical university,Rostov State Medical University,12659
21851649,hokkaido college of pharmacy,Hokkaido College of Pharmacy,12980
34917351,rogers state university,Rogers State University,14285
35778689,california institute of integral studies,California Institute of Integral Studies,13064
36162470,university of zakho,University of Zakho,13073
39555362,university of warwick,University of Warwick,7005
42134832,barcelona graduate school of economics,Barcelona Graduate School of Economics,11989
49332381,university of oklahoma health sciences center,University of Oklahoma Health Sciences Center,8503
52727693,asahikawa university,Asahikawa University,14826
53888640,national defense medical college,National Defense Medical College,9530
58806386,co operative medical college,Co-operative Medical College,16422
60419261,peace research institute oslo,Peace Research Institute Oslo,11893
64558907,millennium pharmaceuticals,Millennium Pharmaceuticals,9638
72961355,banco do brasil,Banco do Brasil,14075
73588628,polyone corporation,PolyOne Corporation,13539
80565981,carroll college,Carroll College,13346
98635879,american university of beirut,American University of Beirut,8678
101345226,compagnie generale des eaux,Compagnie Générale des Eaux,13312
106460735,philadelphia college of osteopathic medicine,Philadelphia College of Osteopathic Medicine,11169
107371206,sao paulo federal institute of education science and technology,"São Paulo Federal Institute of Education, Science and Technology",12194
111664937,rzeszow university of technology,Rzeszów University of Technology,10209
116465919,kogakuin university,Kogakuin University,10191
117942362,western illinois university,Western Illinois University,10576
118315836,teri university,TERI University,12342
120198018,oxylane group,Oxylane Group,13496
127165682,national institute for computational sciences,National Institute for Computational Sciences,14719
134493880,instituto biologico,Instituto Biológico,11435
137428128,franklin w olin college of engineering,Franklin W. Olin College of Engineering,11949
138564716,prince mohammad bin fahd university,Prince Mohammad bin Fahd University,12051
145468249,regional information center for science and technology,Regional Information Center for Science and Technology,15002
154100641,calhoun community college,Calhoun Community College,16196
155707491,haverford college,Haverford College,9578
158743462,seoul national university of education,Seoul National University of Education,12867
158929114,tokyo medical university,Tokyo Medical University,9374
167261309,royal botanic garden edinburgh,Royal Botanic Garden Edinburgh,10684
172622728,university hospitals of morecambe bay nhs foundation trust,University Hospitals of Morecambe Bay NHS Foundation Trust,13822
174442536,south central university for nationalities,South Central University for Nationalities,10271
177233841,vietnam national university hanoi,"Vietnam National University, Hanoi",11413
177551073,logicvision,LogicVision,12712
186246823,university of lucknow,University of Lucknow,10390
195226572,pranveer singh institute of technology,Pranveer Singh Institute of Technology,13816
197932274,shawnee state university,Shawnee State University,13730
204881574,university of pavol jozef safarik,University of Pavol Jozef Šafárik,11611
256091534,gentex corporation,Gentex Corporation,11448
343503978,central university of bihar,Central University of Bihar,14407
839966561,lone star college system,Lone Star College System,14522
871049931,wills eye institute,Wills Eye Institute,10366
884426937,first republic bank corporation,First Republic Bank Corporation,16685
899256948,fruit of islam,Fruit of Islam,15943
1045480456,russneft,Russneft,16829
1285433949,albert einstein institution,Albert Einstein Institution,10197
1291012402,indian ministry of environment and forests,Indian Ministry of Environment and Forests,10785
1292497403,john d and catherine t macarthur foundation,John D. and Catherine T. MacArthur Foundation,13341
1293809753,faculty of medicine and pharmacy of rabat,Faculty of Medicine and Pharmacy of Rabat,14183
1302269238,academy of sciences of uzbekistan,Academy of Sciences of Uzbekistan,12122
1310196090,united states department of justice antitrust division,United States Department of Justice Antitrust Division,14980
1312445953,tea board of india,Tea Board of India,16707
1312996466,safdarjang hospital,Safdarjang Hospital,11198
1317906550,aichi prefectural college of nursing health,Aichi Prefectural College of Nursing & Health,13599
1320321709,national rifle association,National Rifle Association,17278
1328943360,saint petersburg academic university,Saint Petersburg Academic University,11527
1329527541,southwest general health center,Southwest General Health Center,12099
1331084196,gujarat forensic sciences university,Gujarat Forensic Sciences University,13579
1332860046,central statistical office,Central Statistical Office,14714
2799304457,estonian history museum,Estonian History Museum,19473
2799523603,bon secours hospital tralee,Bon Secours Hospital Tralee,16516
2799594168,montserrat volcano observatory,Montserrat Volcano Observatory,13045
2799785105,iceland academy of the arts,Iceland Academy of the Arts,17340
2799873615,african institute of science and technology,African Institute of Science and Technology,17713
2799941125,royal dublin society,Royal Dublin Society,14401
2800277717,columbia bible college,Columbia Bible College,19473
2800351711,osaka christian college,Osaka Christian College,18531
2800644709,quirino state university,Quirino State University,16882
2800793124,meiwa gakuen junior college,Meiwa Gakuen Junior College,18600
2800926667,cairns hospital,Cairns Hospital,13705
2801368622,sesame workshop,Sesame Workshop,14463
2801487222,w alton jones cell science center,W. Alton Jones Cell Science Center,11948
2801543288,lemuel shattuck hospital,Lemuel Shattuck Hospital,12386
2801611297,tohto college of health sciences,Tohto College of Health Sciences,15593
2802019066,federal ministry of agriculture and rural development,Federal Ministry of Agriculture and Rural Development,15384
2802279035,american dental hygienists association,American Dental Hygienists' Association,16244
2802333474,rocky mountain biological laboratory,Rocky Mountain Biological Laboratory,11547
2802590820,bath royal literary and scientific institution,Bath Royal Literary and Scientific Institution,17348
2802601399,guardia civil,Guardia Civil,13061
2803035357,standing committee of european doctors,Standing Committee of European Doctors,17793
2803036750,office of public health genomics,Office of Public Health Genomics,13963
5936373,university of montenegro,University of Montenegro,10642
12614544,airservices australia,Airservices Australia,15776
16371252,universidade de passo fundo,Universidade de Passo Fundo,10620
17784594,austin community college district,Austin Community College District,13522
22040003,tsuyama national college of technology,Tsuyama National College of Technology,13378
28777237,oki electric industry,Oki Electric Industry,9462
39505071,southern baptist theological seminary,Southern Baptist Theological Seminary,13999
42852656,shenyang university,Shenyang University,11059
48281506,international seismological centre,International Seismological Centre,14395
51036467,reckitt benckiser,Reckitt Benckiser,16743
51955386,technological educational institute of larissa,Technological Educational Institute of Larissa,12912
53150968,ismett,ISMETT,11462
55712492,zhejiang university of technology,Zhejiang University of Technology,8859
59807684,akaki tsereteli state university,Akaki Tsereteli State University,14612
60065076,pacific lutheran university,Pacific Lutheran University,11483
70922119,al ameen college of pharmacy,Al-Ameen College of Pharmacy,13311
72375662,osaka institute of technology,Osaka Institute of Technology,10490
88491126,bucharest university of economic studies,Bucharest University of Economic Studies,11113
90237989,osaka university of pharmaceutical sciences,Osaka University of Pharmaceutical Sciences,10995
91080651,international centre for genetic engineering and biotechnology,International Centre for Genetic Engineering and Biotechnology,9968
94722563,university of jyvaskyla,University of Jyväskylä,8355
99296679,sirte university,Sirte University,14904
99714305,silliman university,Silliman University,12749
103585767,niagara county community college,Niagara County Community College,13658
113686770,western institute of technology and higher education,Western Institute of Technology and Higher Education,12954
126460647,fundacao universidade federal do rio grande,Fundação Universidade Federal do Rio Grande,12085
129031382,ge lighting,GE Lighting,12339
130198913,jaguar land rover,Jaguar Land Rover,11671
134161618,national taiwan normal university,National Taiwan Normal University,9297
149758196,chimie paristech,Chimie ParisTech,10335
157591606,university of malawi,University of Malawi,10040
161222507,open university of china,Open University of China,14456
166972335,kenyon college,Kenyon College,10074
173434221,harare institute of technology,Harare Institute of Technology,14419
175562750,simpson gumpertz heger inc,Simpson Gumpertz & Heger Inc.,13162
181105335,lithuanian university of educational sciences,Lithuanian University of Educational Sciences,13348
181877577,shanxi university,Shanxi University,9228
184824882,k s rangasamy college of technology,K. S. Rangasamy College of Technology,12078
188524465,university of selangor,University of Selangor,13390
195444995,aichi gakuin university,Aichi Gakuin University,10352
195931504,egerton university,Egerton University,10400
197809005,seconda universita degli studi di napoli,Seconda Università degli Studi di Napoli,8934
199702508,al jouf university,Al Jouf University,12809
199736988,komarov botanical institute,Komarov Botanical Institute,12329
200561399,university of kota,University of Kota,13630
202050874,tamil nadu pollution control board,Tamil Nadu Pollution Control Board,15412
206578319,southern company,Southern Company,13159
261522943,bombardier recreational products,Bombardier Recreational Products,12630
287267523,cefam,CEFAM,15846
294094635,mordovian state university,Mordovian State University,12552
327296593,secretaria da receita federal do brasil,Secretaria da Receita Federal do Brasil,15098
891191580,aalborg university,Aalborg University,7647
933276082,cleveland institute of music,Cleveland Institute of Music,15672
1283716930,omaha children s museum,Omaha Children's Museum,16434
1289912481,agricultural and food research council,Agricultural and Food Research Council,11466
1295232881,dutch ministry of justice,Dutch Ministry of Justice,13992
1295929820,yamaha corporation,Yamaha Corporation,9943
1300086047,mauritius commercial bank,Mauritius Commercial Bank,16069
1302486900,community service society of new york,Community Service Society of New York,14266
1307855090,indian institute of natural resins and gums,Indian Institute of Natural Resins and Gums,14914
1312422046,washington department of natural resources,Washington Department of Natural Resources,14164
1316351202,european railway agency,European Railway Agency,17015
1328980842,burmese ministry of commerce,Burmese Ministry of Commerce,13605
1335321130,children s hospital of philadelphia,Children's Hospital of Philadelphia,7866
1336379959,mahindra mahindra,Mahindra & Mahindra,13037
1342422420,czech statistical office,Czech Statistical Office,16344
2251594505,taobao,Taobao,14852
2799375263,lakeshore technical college,Lakeshore Technical College,17711
2799443294,breast cancer alliance,Breast Cancer Alliance,16138
2799489306,rabbinical college of america,Rabbinical College of America,18328
2799520015,arlington memorial hospital,Arlington Memorial Hospital,15540
2799523558,western nebraska community college,Western Nebraska Community College,18233
2799850030,porter adventist hospital,Porter Adventist Hospital,14265
2800080935,st lawrence hospital,St Lawrence Hospital,13553
2800194764,american institute of architecture students,American Institute of Architecture Students,19423
2800723015,north warwickshire and hinckley college,North Warwickshire and Hinckley College,17303
2800753926,kingston general hospital,Kingston General Hospital,10516
2800800851,alaska department of natural resources,Alaska Department of Natural Resources,14970
2800824516,singapore immunology network,Singapore Immunology Network,11770
2801067519,granite state college,Granite State College,17837
2801246969,fort bend county libraries,Fort Bend County Libraries,19473
2801255774,king fahd university hospital,King Fahd University Hospital,13888
2801628138,frankfurt institute for advanced studies,Frankfurt Institute for Advanced Studies,10588
2801907474,southwestern educational society,Southwestern Educational Society,19188
2801996072,lds hospital,LDS Hospital,10103
2802009788,twin cities public television,Twin Cities Public Television,17481
2802091893,olympic college,Olympic College,14968
2802247742,meridian international center,Meridian International Center,18245
2802345344,central penn college,Central Penn College,18291
2802396769,charles stewart mott foundation,Charles Stewart Mott Foundation,19364
2802730375,african center for economic transformation,African Center for Economic Transformation,15864
2802793601,china conservatory,China Conservatory,15848
2802973921,federal department of economic affairs education and research,Federal Department of Economic Affairs Education and Research,15192
3017411684,our lady s children s hospital,Our Lady's Children's Hospital,12107
1355163,sinai university,Sinai University,13130
4922082,research institute of petroleum industry,Research Institute of Petroleum Industry,11128
9400273,timken company,Timken Company,11614
17353258,b m s college of engineering,B.M.S. College of Engineering,11898
20121455,bielefeld university,Bielefeld University,8279
24033465,union camp corporation,Union Camp Corporation,12382
24262253,fuji heavy industries,Fuji Heavy Industries,12922
29003387,osaka women s junior college,Osaka Women's Junior College,15080
29199639,hanoi university of mining and geology,Hanoi University of Mining and Geology,12488
36053171,california state university chico,"California State University, Chico",10771
42102869,rusk institute of rehabilitation medicine,Rusk Institute of Rehabilitation Medicine,13537
45204951,university of calabria,University of Calabria,8493
