JournalId,NormalizedName,Issn,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
2764929760,food science research journal,0976-1276,573,275,275,2010,4.143368675595237,3.852272727272727,1.2844677137870855,1.805345911949686,750,225,137,123,302,88,2148,810,396,204,8,4,3,14,6,3
81071032,group processes & intergroup relations,1368-4302,1154,2138,2138,1998,14.13300161890762,9.12360594795539,17.924610051993067,13.860223110223112,43659,32406,1076,1031,1836,2981,27121,37210,2045,3180,534,867,808,532,771,734
207171223,tandartspraktijk,0167-1685,2090,172,172,2005,5.985049833887043,6.11787072243346,0.8239234449760765,1.904255319148936,848,137,207,56,246,58,2579,383,384,103,11,5,1,11,2,0
198040233,international journal of water,1465-6620,307,328,328,2000,5.470821842250413,4.475,4.342019543973941,4.545271867612294,2337,1441,146,237,645,453,5018,3777,823,875,6,65,49,11,110,79
158751353,journal of transcultural nursing,1043-6596,1573,2890,2890,1989,6.701463624961017,5.225777777777778,5.798474253019708,6.715708911522613,26076,23243,1183,1195,3024,2921,53611,46208,3301,3574,525,505,544,486,444,474
84712792,international journal of system of systems engineering,1748-0671,213,171,171,2008,7.199543318258401,5.115646258503402,6.403755868544601,5.927286135693215,1989,978,90,135,417,173,2911,1591,549,405,29,54,56,27,79,79
28082686,international journal of automation and computing,1476-8186,1103,2760,2760,1998,8.764595471079849,5.546496815286624,8.737080689029918,6.94923053247153,30438,12606,1070,982,2329,1453,52057,26453,3313,2679,660,602,660,681,407,460
89389284,european journal of marketing,0309-0566,3299,4292,4292,1967,7.778024232105074,6.505872483221476,6.174295240982116,9.245305272895466,126809,174582,2752,2987,3717,5041,71941,135947,3715,5573,1776,1470,902,1867,1364,982
2735488580,current legal problems,0070-1998,953,5,5,1948,4.998803827751196,5.014388489208633,2.1668415529905563,0.3333333333333333,20,3748,4,545,9,673,18,3519,8,633,0,0,0,0,87,60
161874445,vegetation history and archaeobotany,0939-6314,1167,2425,2425,1992,8.087321231640098,6.318227593152065,9.179091688089118,8.140270087078298,46810,27271,1111,1098,1780,1324,45633,32399,2414,2545,811,843,778,802,810,774
118740754,journal of transportation safety & security,1943-9962,498,1299,1299,2009,8.998668731669708,5.710045662100456,9.483935742971887,8.571348009956072,13209,3159,492,425,1237,386,17172,5680,1937,1050,172,332,323,220,227,208
170287832,libri,0024-2667,1684,1057,1057,1950,4.073719650857199,3.7552301255230125,1.1538004750593824,4.241648973814579,10761,8414,729,1067,1837,1140,15438,11176,1895,1702,193,177,48,225,201,19
165402100,the nonproliferation review,1073-6700,919,340,340,1993,4.130027266530333,4.189309576837417,1.9020674646354734,1.2894736842105263,3704,3614,348,639,366,549,3475,3434,308,733,171,72,19,186,83,21
80733542,american mineralogist,0003-004X,14888,10803,10803,1800,9.770076536116335,7.834029227557411,8.042584631918324,10.26745844787597,225038,402486,6418,12848,2499,3693,144100,290299,3736,6130,5677,5197,4796,7598,6346,6082
73260565,reviews of modern physics,0034-6861,3243,3441,3441,1929,14.194600174303664,13.733061224489797,11.883132901634289,15.71973582239034,254784,940433,1404,3143,2733,7620,402014,967654,4378,8840,936,1031,1003,1357,1514,1752
128133299,journal of cases in educational leadership,1555-4589,526,714,714,1998,4.300404312668464,3.9591836734693877,2.58745247148289,1.8166666666666667,5082,933,455,278,828,208,5972,1368,707,358,30,93,87,56,42,35
90504552,international journal for the advancement of counselling,0165-0653,1214,1768,1768,1978,4.3746219280592475,3.7737752161383287,2.5716639209225702,3.9991498893754525,28218,10064,1112,1053,2455,1683,35135,16252,2438,2046,356,400,416,527,326,323
169548688,allelopathy journal,0971-4693,501,112,112,1994,6.912514071822584,4.227544910179641,3.153692614770459,2.1268150535067827,1256,2382,35,360,387,598,3016,6801,505,953,12,22,8,16,84,22
101999905,scandinavian journal of occupational therapy,1103-8128,1041,1766,1766,1994,8.988300344879296,5.315994798439532,9.99135446685879,9.304698688097737,32530,15788,980,910,2560,1591,43653,24414,2702,2174,675,723,719,557,584,570
18516046,international journal of synthetic emotions,1947-9093,101,219,219,2010,7.129791666666667,6.426470588235294,6.178217821782178,4.025219298245614,2811,886,96,71,526,171,5105,1663,977,475,29,48,45,36,36,31
5043877,education economics,0964-5292,748,1138,1138,1978,7.51091091091091,7.32018927444795,6.438502673796791,7.673076923076923,20025,15384,715,631,1525,2036,16209,19221,1622,2400,259,367,300,242,265,218
2764493092,nursing and midwifery studies,2322-1488,366,576,576,2012,5.399430792725252,4.076305220883534,4.379781420765028,4.030496453900711,4709,1649,214,262,1436,637,15511,5716,1724,974,71,72,83,67,62,84
173488361,international journal of functional informatics and personalised medicine,1756-2104,96,242,242,2008,9.660126219162363,5.104477611940299,9.78125,8.01360294117647,1583,355,71,65,502,130,5973,1087,716,271,1,45,42,6,45,44
21493941,pda journal of pharmaceutical science and technology,1079-7440,1722,1937,1937,1980,6.313813195923609,5.9474285714285715,4.210220673635308,2.5414915028818528,8937,12882,592,1267,1493,1499,22488,29575,1756,2308,359,282,242,443,409,345
2764852979,journal of the korean society for quality management,1229-1889,1108,1143,1143,1967,4.304102203469292,2.964426877470356,1.5703971119133573,1.3402650044280948,8006,1669,561,691,1245,174,12339,1865,1504,188,307,121,26,608,96,23
166696259,european respiratory monograph,1025-448X,101,38,38,1997,18.20859943977591,16.136986301369863,17.18811881188119,9.659051724137932,1223,710,14,79,317,261,5209,2700,612,547,0,12,4,0,27,10
2756421442,ortopedia traumatologia rehabilitacja,1509-3492,1589,200,200,1999,3.4762640649480123,2.6713836477987423,2.049087476400252,1.442841977555353,910,4694,56,952,364,1268,3527,17552,543,1710,9,7,6,12,115,40
2764542256,spiritual care,2193-3804,583,319,319,2012,6.721811019093628,6.305019305019305,3.204116638078902,4.791239892183289,3508,500,289,171,738,49,6977,491,1052,107,143,70,23,134,57,16
2765040191,ocular oncology and pathology,2296-4657,433,1128,1128,2015,16.72446858287651,9.91891891891892,24.18475750577367,11.833715405690732,6856,1432,346,293,942,362,21367,5173,1393,715,63,171,171,59,100,92
154226970,journal of clinical hypertension,1524-6175,4074,10953,10953,1985,19.173108385066126,16.734710974588104,23.981345115365734,13.52479584804532,97348,50395,3557,3298,3328,4384,166562,133613,4531,4982,1911,2374,2190,1722,1613,1450
16648056,time & society,0961-463X,733,903,903,1992,6.070283632578713,5.579545454545454,4.643929058663029,6.943537414965985,14631,12141,647,610,2223,2129,15165,13208,1616,1749,377,271,216,352,248,170
159246406,journal of thermoplastic composite materials,0892-7057,1949,4736,4736,1988,7.529549592258529,4.6657243816254415,8.168291431503334,6.255903238488378,44187,20069,1872,1726,1963,1226,71316,36526,3589,2798,854,1063,1120,982,834,851
70620193,critical reviews in food science and nutrition,1040-8398,3387,10184,10184,1970,14.464510719302787,8.5446519524618,19.3076468851491,13.73280381781881,386502,190542,3245,3032,9621,7598,731296,414375,9100,7874,1659,2183,2313,1545,1806,1836
117411352,international journal of remote sensing,0143-1161,9324,18773,18773,1980,6.559437792766149,4.743119266055046,5.6723509223509225,6.115702651346266,194205,311288,7765,8365,4096,4829,185240,273241,5398,6781,5210,4507,4251,5149,4760,3997
14053799,african journal of ecology,0141-6707,3134,5597,5597,1963,7.322189532908521,4.844148641153633,6.397255902999362,6.400432362572363,51864,53932,2871,2760,2230,2439,62932,61230,3059,3509,1687,1314,1279,1487,1245,1234
66037779,labour history review,0961-5652,534,152,152,1960,3.393318965517242,3.4389140271493215,1.3707865168539326,5.214285714285714,1881,1065,154,308,269,231,1953,906,254,239,25,35,2,62,39,7
95395365,molecular medicine reports,1791-2997,12959,50722,50722,2006,6.316638256195484,4.1035598705501615,6.646191835789798,3.649677258854165,331335,118868,9381,11544,6868,5348,921652,475374,7433,6409,1679,3293,4531,1881,2684,3570
44826309,klinische neurophysiologie,1434-0275,3701,338,338,1980,13.39414707092298,7.789732770745429,9.406646852202108,6.507086584039196,3141,2278,128,759,658,432,13225,5292,1210,547,25,63,35,31,157,27
7840540,the chinese journal of international politics,1750-8916,240,38,38,2006,9.197649572649572,8.6,5.983333333333333,5.833333333333333,142,3306,26,210,48,407,176,2532,53,692,5,3,1,6,58,54
50823678,rheumatology international,0172-8172,6317,22695,22695,1981,9.00071631079308,6.072183098591549,12.484565458287161,7.000926431784009,165445,98532,6090,5805,5509,6135,334972,251171,5295,5593,2327,2828,2575,2187,2306,2092
31793102,fetal diagnosis and therapy,1015-3837,3038,7784,7784,1986,10.464703690692437,6.475698924731183,15.211981566820276,7.445296442056165,45357,43787,2077,2727,2223,3187,87326,88066,2469,3180,1065,1076,769,1045,1199,893
192395394,gcb bioenergy,1757-1693,1025,3754,3754,2002,16.296863662494395,8.51975051975052,26.030243902439025,14.963074130563705,53409,30810,1012,950,2352,1575,80962,54117,3734,3423,773,932,916,678,797,790
173718193,journal of the american academy of religion,0002-7189,5499,1095,1095,1933,3.3951376684241366,3.40625,1.038188761593017,3.0886574074074074,19320,11289,1198,1754,1628,1555,15770,9953,1051,1438,290,249,91,360,198,107
89689683,rapid communications in mass spectrometry,0951-4198,11299,26308,26308,1987,10.337268057211377,6.070020690406185,14.518452960438976,7.826472279830281,239970,276617,9712,10597,5595,5996,339251,367643,6455,7526,7021,7429,6841,6461,7901,7266
2734795383,getty research journal,1944-8740,217,15,15,2009,2.207482993197279,1.9090909090909092,0.5253456221198156,2.857142857142857,45,88,14,59,11,43,47,165,6,51,0,0,0,0,1,0
197748570,calcified tissue international,0171-967X,7605,19829,19829,1967,11.272004267647015,7.682909728308501,13.548060486522026,8.565140419519814,200661,260605,6817,6968,4840,7483,269390,359374,4754,6761,4720,4943,4730,4001,4260,4284
105282323,reports on progress in physics,0034-4885,2215,4488,4488,1934,17.717195478052954,16.726854891661194,14.165237020316027,15.986735228154608,372558,292111,2165,2109,4270,5325,561490,530335,5664,7319,943,1299,1169,894,1141,1050
137517129,journal of general plant pathology,1345-2630,1552,3495,3495,2000,7.689590877167094,5.455845248107654,9.903994845360824,5.0574965624208215,31979,15481,1432,1324,1335,1175,54285,38521,2189,2288,689,1026,840,645,827,684
55175622,educational researcher,0013-189X,3244,2076,2076,1972,9.688857622682798,9.931730023273856,7.5715166461159065,8.473895654769152,44210,227869,1866,2447,2231,8051,33135,212018,1549,6742,1031,1007,676,973,968,853
157049565,quarterly journal of engineering geology and hydrogeology,1470-9236,1939,3320,3320,1967,5.161501400806348,4.658178256611166,2.7617328519855597,4.030166994692638,30844,26023,1668,1661,1652,1484,40776,37939,2307,2770,935,671,683,1229,642,703
189058672,journal of nondestructive evaluation,0195-9298,1267,3343,3343,1980,7.217250657460289,4.526543878656555,8.131018153117601,5.516318994761235,27207,16271,1242,1097,1802,1276,41199,27084,2640,2257,535,859,817,534,663,659
30184629,protection of metals and physical chemistry of surfaces,2070-2051,1884,3921,3921,2008,6.002280753279538,5.32293986636971,5.134288747346072,4.274763951448165,34479,6713,1793,1413,1787,753,65269,14266,3267,1631,676,1073,1064,780,837,819
84944781,human rights law review,1461-7781,733,2,2,1997,3.908212560386473,3.9006342494714588,2.478854024556617,1.5384615384615385,3,5125,2,481,3,741,3,4913,2,883,0,0,0,0,91,52
130555258,seed science research,0960-2585,1074,2255,2255,1991,11.1961353359705,7.960832313341493,12.568901303538174,8.274297582061326,42224,32151,1024,976,1704,1696,51725,45844,2477,2616,723,861,751,639,712,671
198917220,somatic cell and molecular genetics,0740-7750,1419,3411,3411,1975,8.717985711819042,4.782527881040892,12.174066243833686,5.319585184552291,40538,36647,1412,1390,828,2498,51629,79704,1164,2678,978,1189,1142,756,1015,1005
1020997206,new west indian guide,1382-2373,481,37,37,1971,5.145161290322581,5.166064981949458,2.954261954261954,0.5,704,226,32,54,139,92,707,259,98,91,3,7,4,3,8,4
151641874,journal of molluscan studies,0260-1230,3165,2913,2913,1893,7.294591123293856,5.487057220708447,4.662243285939969,6.017316571099471,41550,37285,1317,2701,1930,1775,49722,43701,2627,2941,829,934,701,1067,1110,760
79420083,environmental reviews,1181-8700,620,1892,1892,1979,12.244299428103336,9.799043062200957,11.787096774193548,9.614580765481252,64555,26635,546,543,3938,2490,130407,73578,4890,4161,183,345,327,193,315,292
2764651625,journal of economic integration,1225-651X,1019,1234,1234,1986,6.385899067005935,6.538247566063978,4.528949950932287,4.611046511627907,17496,7496,874,768,909,1061,11675,9482,1438,1887,148,336,196,155,290,181
22675765,australian journal of education,0004-9441,2058,1499,1499,1957,5.8752053984383075,5.251256281407035,2.3299319727891157,9.151351351351352,16021,15193,1122,1094,1917,1870,20011,19203,1482,1848,346,388,295,357,416,343
2764686670,advances in manufacturing,2095-3127,361,1162,1162,2012,9.85656806156806,7.444444444444445,10.869806094182826,6.6102308294209715,11678,3888,352,302,1551,753,28932,11821,2428,1673,64,205,223,94,142,139
125111321,manuelle medizin,0025-2514,1315,1415,1415,1985,4.158647890050329,3.4588607594936707,1.2288973384030417,1.7082700539161215,13868,2492,837,638,1501,177,29692,2559,1888,239,386,141,108,452,109,93
111681200,new testament studies,0028-6885,2541,1308,1308,1954,2.474492001729356,2.434954007884363,0.7300275482093664,4.4,27725,11765,1714,1801,503,305,13507,3943,445,568,816,211,47,886,135,58
160333218,management in education,0892-0206,1551,731,731,1987,5.3661654135338335,5.1547420965058235,2.086395873629916,3.2389322916666665,6968,5007,570,671,1125,773,9002,6300,1275,1064,130,191,144,155,133,114
68211258,journal of protein chemistry,0277-8033,1621,4158,4158,1982,8.933664423693585,6.153780798640612,11.060456508328192,4.980575519424044,36105,26199,1517,1467,1212,2603,56789,66687,1604,3308,479,1153,1125,430,964,949
203348814,siam journal on numerical analysis,0036-1429,5699,4943,4943,1963,8.584506313392675,7.918425059821622,7.285839620986138,10.909679618268575,75300,282501,4490,5527,1321,4167,31728,166438,1906,5548,3182,2882,836,2740,3780,1060
40975480,european journal of international relations,1354-0661,775,880,880,1995,6.911461251167134,6.965860597439545,6.292903225806452,5.979629629629629,44379,34525,767,722,2058,1853,23246,19717,1492,2050,509,509,365,428,418,361
158583779,journal of liposome research,0898-2104,1076,3500,3500,1988,11.029571788477584,7.887882219705549,14.203531598513012,7.429423114441383,36967,19168,1047,1006,2705,1902,76010,45985,3057,2959,391,833,765,394,672,612
69147851,twentieth century british history,0955-2359,1254,9,9,1990,4.949275362318841,4.767806267806268,2.8532695374800636,3.075,29,4454,8,587,12,656,39,3114,6,480,1,1,1,2,108,87
131591925,social psychology quarterly,0190-2725,1224,1552,1552,1979,8.68938130807879,8.665318503538929,6.96078431372549,7.310838544171876,34822,88219,1112,1169,1641,5759,24876,99010,1570,4986,665,700,420,667,751,439
148921865,state politics & policy quarterly,1532-4400,457,562,562,1800,7.0018998903909395,6.961956521739131,5.284463894967177,8.942708333333332,18367,9086,447,413,830,935,8987,6842,916,1219,314,273,128,280,228,103
78091169,international journal of infrared and millimeter waves,0195-9271,3901,6387,6387,1980,4.269740897693309,3.5090189177298723,3.396052294283517,2.5766908141846407,32078,25628,3574,2912,820,1168,40169,39949,1496,2293,1515,1649,1612,1365,1517,1468
124362806,psychology of music,0305-7356,1459,2088,2088,1973,9.04178645038679,6.755980861244019,8.366004112405758,9.490113040629094,37911,31201,1296,1144,2466,2134,33413,24603,2475,2463,883,713,618,721,605,549
2764722375,chinese sociological review,2162-0555,194,263,263,2011,9.098159509202455,7.239726027397261,7.72680412371134,6.898550724637682,7534,1964,181,161,1092,494,8516,2779,1108,645,123,107,119,122,71,89
107551278,international journal of health planning and management,0749-6753,1966,4693,4693,1985,7.330668084962759,5.463768115942029,7.007121057985758,6.455779764950497,35228,17036,1589,1368,4138,2505,84480,40046,4786,3375,483,735,806,470,609,641
172113453,journal of molecular histology,1567-2379,1150,5440,5440,1978,8.37259863269249,4.7576086956521735,10.951304347826087,6.553494862849999,45592,17924,1129,1029,3291,2867,166558,78372,3717,3250,384,815,836,414,626,657
117112776,journal of correctional health care,1078-3458,632,1409,1409,1994,9.19148906360445,7.449612403100775,7.2215189873417724,7.343411808626286,9546,4879,492,505,1392,968,20963,10123,1448,1377,167,216,154,181,171,125
1001844925,international journal of natural computing research,1947-928X,153,426,426,2010,6.629418344519014,4.582677165354331,7.313725490196078,5.967054263565893,4146,621,153,112,901,179,9623,1028,1598,331,4,106,87,7,65,58
120133624,american journal of criminal justice,1066-2316,1081,1663,1663,1975,8.273556789305049,7.520421607378129,6.619796484736355,8.668806509945751,36327,11847,1047,858,2403,1359,34925,14943,2210,1877,325,519,498,306,374,376
190755922,pacific science,0030-8870,1329,2226,2226,1947,9.027664366972056,7.883666274970623,6.863807373965387,5.888968546855734,25392,17581,971,1194,1761,1620,37847,33401,2223,2522,391,614,339,406,606,269
2765060811,carbon letters,1976-4251,963,2271,2271,2000,10.196231304643073,6.291472868217054,12.522326064382138,6.296311227297742,23326,5989,746,741,1587,820,59132,18173,3206,2035,259,442,305,332,379,200
2764428516,pharmaceutical patent analyst,2046-8954,404,589,589,2012,10.278634085213035,7.758474576271187,7.801980198019802,8.492577895355671,9356,1698,313,231,1882,613,51049,8314,2502,1269,41,123,100,66,78,62
61795452,boundary value problems,1687-2762,2354,3478,3478,1966,7.271680843966308,6.087640449438203,4.915463041631266,6.690877959337758,54579,14044,2335,1786,1354,828,30658,13354,2624,1971,800,1088,1460,768,788,943
197825871,annual review of biophysics and biomolecular structure,1056-8700,317,579,579,1992,18.932781116761696,17.058441558441558,22.662460567823345,9.432973421926912,23111,78084,271,314,895,3696,41645,172236,1350,4662,94,241,237,106,266,271
35776942,current trends in biotechnology and pharmacy,0973-8916,582,454,454,2007,6.135143907838945,3.6339622641509433,4.845360824742268,2.4543866929487854,3429,1760,119,318,1052,693,11950,6348,1313,1104,7,41,10,9,90,10
1488397,international journal of food engineering,1556-3758,1334,2954,2954,2005,7.534796669671887,4.20808561236623,7.786356821589205,5.308631323940318,23352,9584,819,1114,2020,1144,52510,23305,3138,2105,189,446,240,276,496,130
36482396,religion and american culture,1052-1151,46,36,36,1992,4.560185185185185,4.25,1.108695652173913,2.9,907,46,34,15,129,27,861,65,103,35,1,7,1,2,2,0
178897707,zbornik instituta za pedagoska istrazivanja,0579-6431,354,204,204,2002,2.2904761904761903,2.081967213114754,0.8700564971751412,1.55887049941928,1895,386,181,175,482,111,3042,681,513,134,50,45,8,55,53,10
2764417013,visual arts research,0736-0770,386,323,323,1987,3.5782997762863533,3.3333333333333335,1.1269430051813472,2.1363636363636362,4093,1170,284,225,549,300,3908,1370,399,390,31,45,1,43,43,2
2764675907,journal of genetic medicine,1226-1769,292,697,697,1997,8.309535634950572,5.113333333333333,7.763698630136986,5.243265887318752,4857,216,223,106,906,114,26676,1142,1574,262,19,55,51,22,27,28
40136177,european journal of oral sciences,0909-8836,4103,8218,8218,1970,8.317407556415214,5.180503144654088,10.02924689251767,7.752812057620323,89325,129348,3772,3944,3869,5519,146037,199346,3747,4924,2195,2666,2514,1949,2653,2469
204021516,geologica belgica,1374-8505,550,537,537,1991,7.296697082260462,6.471830985915493,6.665454545454545,6.769684113865932,8426,3996,289,448,611,526,11904,7943,1139,1219,164,216,93,161,284,137
58220144,journal of abnormal child psychology,0091-0627,3132,6749,6749,1973,14.897440355407504,9.215566714490674,18.940613026819925,15.55039351127875,141385,204158,3090,3067,2622,4984,90955,182675,3253,5693,2448,2660,2576,1955,2411,2427
81803001,trauma und berufskrankheit,1436-6274,2362,3098,3098,1998,6.888485350699793,5.29064039408867,3.559271803556308,3.3063184181718666,32507,3240,1693,1194,1799,250,66173,5438,2203,248,472,400,192,551,232,84
20715302,materials and structures,1359-5997,4637,8294,8294,1969,7.418148842449635,5.500758725341426,7.17080008626267,6.419045821869479,83215,105362,4054,3987,2284,2315,77758,104323,3270,3983,2328,2685,2400,2156,2447,2344
45079764,asian journal of mathematics,1093-6106,848,737,737,1997,8.566455992509363,8.633928571428571,6.9375,7.318181818181818,6865,13784,474,714,354,577,5088,10076,619,1292,41,302,83,34,436,185
97188063,international journal of technology and globalisation,1476-5667,167,190,190,2004,7.825870646766168,7.975206611570248,5.485029940119761,4.419642857142857,3177,2671,124,138,525,664,3532,4336,692,1079,21,59,40,31,68,51
81127,european heart journal supplements,1520-765X,1591,3047,3047,1985,20.896663258737334,20.742857142857144,18.689503456945317,9.854619372861968,31404,9890,953,1015,1525,2061,86566,34206,2738,2503,91,563,396,80,258,161
149534432,narrative inquiry,1387-6740,555,364,364,1998,6.950584464555052,6.15609756097561,5.708108108108108,6.28813559322034,7376,10741,232,458,1194,1753,6975,10612,974,1422,146,136,121,193,231,198
130637843,health care for women international,0739-9332,2511,5154,5154,1978,6.41724942149867,5.019988577955454,5.600557546794106,6.446584723546355,59321,35266,2076,2022,4779,4159,111061,74623,4582,4395,748,942,965,771,790,827
29972171,journal of applied clinical medical physics,1526-9914,3012,9509,9509,1955,10.387288656097542,5.883383169585647,13.571049136786188,8.497924514227856,62217,29211,2836,2410,1888,1353,79933,51546,3051,2792,1634,1703,1631,1400,1198,1115
138433285,journal of sport rehabilitation,1056-6716,1625,3676,3676,1992,8.620800336990092,5.434210526315789,10.363692307692308,6.26223122697064,34358,22609,1323,1343,1826,1564,50014,39377,2934,2918,575,676,206,473,579,241
65730869,plastics engineering,0091-9578,1509,253,253,1975,2.7655172413793108,2.344931921331316,1.3273691186216037,2.730783652043495,609,1656,97,409,215,419,1861,4583,394,834,5,21,16,6,18,9
2764924460,progress in plant protection,1427-4337,5625,2240,2240,1996,2.900419573675744,2.989844278943805,0.7516444444444444,1.2291913656671496,11270,4712,1613,2026,837,312,16110,4969,956,245,805,371,49,921,334,38
19783875,archives of physiology and biochemistry,1381-3455,7639,9195,9195,1921,5.7285665840862405,4.3211221122112216,3.899332373347297,3.132302553590184,94135,31118,3852,3925,4679,4121,242934,95189,5044,4093,430,1482,1459,420,1236,1118
162141196,international journal of healthcare technology and management,1368-2156,499,599,599,1999,6.061135426392778,5.183431952662722,4.681362725450902,5.287477954144619,5516,2397,247,379,1237,636,11302,4833,1305,1051,41,107,84,68,165,105
35022943,current hematologic malignancy reports,1558-8211,741,1426,1426,2006,21.23703878355994,13.192133131618759,27.916329284750336,19.526820798249368,45630,8233,734,656,1637,1474,113376,37543,2815,2225,102,624,594,103,301,294
10997036,the journal of pathology and bacteriology,0368-3494,5719,4745,4745,1892,2.2936107651861075,2.255649717514124,0.7450603252316839,0.9431788931788931,32128,113147,4400,5013,569,4811,34035,199494,675,4145,210,347,635,194,351,857
171033905,letters in applied microbiology,0266-8254,6223,18972,18972,1985,7.65023193221596,4.5507660347961565,8.11023622047244,5.046690744542267,113356,168232,5770,5839,4669,6120,239848,353230,5913,7293,1876,3355,3464,1689,3241,3401
72648116,polity,0032-3497,1802,110,110,1968,4.240433379437528,4.185611510791367,1.6170921198668147,3.0714285714285716,412,12328,92,1239,120,1818,514,13144,112,1731,7,12,4,8,212,64
25538012,international journal of computer vision,0920-5691,2623,4993,4993,1986,16.594660911766177,8.968825910931175,25.491422035836827,16.72061129306986,111360,396598,2497,2385,2056,4981,63301,364460,3183,7284,1908,2229,2078,1314,1787,1716
164923136,environment and development economics,1355-770X,1033,1431,1431,1996,10.489564127338703,9.75283446712018,9.872216844143272,10.457138047138047,23424,27686,776,887,1714,2348,27950,37854,2591,3489,330,515,440,422,487,455
98137347,conservation biology,0888-8892,6512,13547,13547,1986,11.778678396905597,9.55266397045894,13.587837837837839,11.00145893956369,164204,454758,5365,5743,4171,6239,147813,380542,4788,7807,4304,4080,3769,3761,4275,4115
182712288,slavonica,1361-7427,342,88,88,1994,3.1818181818181817,3.195876288659794,0.9210526315789473,0.0,480,263,90,73,155,89,571,274,91,72,3,15,9,3,11,5
193463677,animal research,1627-3583,264,817,817,1997,5.383205782312924,4.161616161616162,5.678030303030303,3.9857624409229917,6516,8150,260,258,620,993,12823,22896,681,1479,56,199,186,54,186,181
200807567,journal of electronic testing,0923-8174,1480,2946,2946,1981,7.638103597263628,4.546058091286307,9.638513513513514,6.3977371221614625,30321,13382,1444,1207,868,614,32951,15279,1908,1533,552,1078,992,525,667,623
88239621,journal of family communication,1526-7431,432,673,673,2001,8.369502031243456,8.16326530612245,7.125,7.189733198243836,15720,6501,398,369,1436,934,16140,7600,1529,1271,259,265,219,251,204,174
67033765,africa today,0001-9887,2113,785,785,1965,3.103744149765991,3.004846526655897,0.8684335068622812,1.3098290598290598,14643,10511,794,1046,1520,1548,14030,10341,1041,1395,145,143,10,150,133,4
2765044025,journal of the indian institute of science,0970-4140,2891,1618,1618,1920,8.916587283893358,8.510232886379676,5.616741611898997,4.608403431232773,28189,4952,699,879,3795,1660,86092,13768,4074,2021,26,338,273,31,246,234
45652593,journal of adult development,1068-0667,689,1307,1307,1992,8.602839400834283,7.196190476190476,7.547169811320755,7.746375980110918,26867,13819,653,593,2114,2242,30544,23303,2173,2584,236,404,401,223,292,293
52606632,journal of nutrigenetics and nutrigenomics,1661-6499,279,942,942,2008,19.35427350184724,13.588983050847459,22.1326164874552,13.538154827247931,10223,3846,218,220,1424,1102,40440,15132,2103,1725,44,180,161,59,140,112
156675542,journal of clinical research in pediatric endocrinology,1308-5727,832,1959,1959,2008,9.631663758826912,7.069486404833837,11.420673076923077,7.108958776012669,16701,7920,607,670,1913,1877,57562,32736,2333,2425,157,233,201,132,149,129
128202773,journal of environmental and engineering geophysics,1083-1363,667,1595,1595,1995,6.588454365079366,5.772549019607843,5.667166416791604,4.854517848592341,12916,8716,579,585,927,653,18627,13815,1609,1531,303,405,362,335,353,283
169610939,studies in philosophy and education,0039-3746,1688,888,888,1960,5.622222222222223,5.604108309990663,3.5918246445497632,2.7772435897435894,22906,12126,1074,1033,1861,1723,16170,13071,1183,1697,288,461,329,345,350,321
2765072788,fuzzy economic review,1136-0593,234,87,87,1995,4.913002364066196,3.6310679611650487,3.1153846153846154,2.9534313725490198,708,831,33,156,248,202,1111,1201,372,326,4,17,6,7,72,4
4714528,european journal of housing policy,1461-6718,703,672,672,2001,8.252197010624887,7.884745762711864,7.233285917496444,7.296313603322948,12688,7436,540,472,1294,830,11065,7327,1213,1216,258,334,291,284,253,242
267729,international transactions in operational research,0969-6016,1728,3440,3440,1994,9.47050527105112,7.049620951068229,10.027199074074074,9.587033541394005,45576,25422,1588,1484,2966,2308,50696,37860,4055,3510,639,1044,1007,761,829,787
74917840,journal of financial research,0270-2592,2001,1781,1781,1978,4.742280540208715,4.414480587618049,2.2413793103448274,6.4006547469151345,23513,29997,1184,1287,614,1733,11609,32299,1308,3048,418,475,357,397,461,421
170879740,international journal of oceanography,1687-9406,65,201,201,2009,8.929801587301588,6.170212765957447,10.23076923076923,6.321919879062736,1953,641,65,57,367,258,5194,2374,777,605,7,40,43,8,33,37
2764609569,dementia and neurocognitive disorders,1738-1495,302,614,614,2002,8.70546654156616,6.860759493670886,7.337748344370861,5.120319757282648,5919,666,219,175,934,272,20278,2823,1522,532,48,84,80,46,55,42
2483136528,human vaccines & immunotherapeutics,2164-5515,4231,16985,16985,2012,13.707796730209177,10.96709470304976,18.595367525407706,10.249227227894254,156768,49944,4062,3554,5277,3717,339701,145118,6229,5129,1971,2969,2908,1834,2052,1967
2764542811,journal of entomological research,0378-9519,2352,308,308,1977,4.460006398976163,4.107942973523421,1.0812074829931972,1.3832954014939305,1782,2919,100,1032,613,542,5002,6854,769,854,8,16,13,8,89,8
